,endothelial cell,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle epithelial cell,podocyte,immune cell,pericyte
108,0.11922145,0.39533976,0.110587195,0.22039469,0.08736038,0.019650573,0.042082574,0.005363412
109,0.11246952,0.33134887,0.11930384,0.25437027,0.017657213,0.06445449,0.09923903,0.0011566965
110,0.004041149,0.98328745,0.000119595454,0.010408738,0.00013062476,0.0011690939,0.0008433633,4.1794936e-09
111,0.0065635447,0.0005180946,2.8816277e-07,4.241574e-05,1.6693265e-10,0.0024149837,0.99046063,2.9992644e-14
112,0.113672465,0.5999622,0.058093395,0.07700184,0.014250196,0.023836859,0.113052875,0.00013023951
113,0.21453826,0.17554782,0.13453892,0.12933259,0.15423551,0.07331778,0.096046485,0.022442665
114,0.32776523,0.44921103,0.043312814,0.016801719,0.11212142,0.001356615,0.03499699,0.014434191
115,0.3052141,0.46597883,0.03703913,0.012833787,0.14463791,0.0004330056,0.024992788,0.008870447
116,0.21167733,0.31500438,0.10106348,0.058295343,0.25547737,0.0010475212,0.03344895,0.023985619
117,0.196556,0.19630104,0.13607462,0.05389049,0.24986488,0.0038055948,0.07454123,0.0889661
118,0.19590145,0.0013331908,0.21257159,0.095066845,0.375863,0.0050586956,0.06156001,0.05264519
119,0.18799825,0.0029691567,0.19707838,0.09418478,0.3363916,0.0069985897,0.09047938,0.08389985
120,0.18964705,0.0008765477,0.22049464,0.09467298,0.40075687,0.0029807219,0.04403634,0.04653483
121,0.19664635,0.0054431795,0.22439706,0.11368943,0.35267034,0.0044548884,0.057709545,0.04498929
122,0.19089718,0.0042107715,0.20573765,0.0873072,0.37483415,0.0043183467,0.06577903,0.06691565
123,0.19744198,0.13538244,0.16822565,0.081384815,0.3142892,0.003200383,0.054344513,0.04573105
124,0.27873093,0.31850442,0.06362552,0.046947703,0.23988444,0.001184724,0.02801554,0.023106787
125,0.24271464,0.3555111,0.08227246,0.041606553,0.22454096,0.00081978785,0.03420743,0.018327119
126,0.2761858,0.5340389,0.035932682,0.01235158,0.09876239,0.00034128258,0.024117064,0.018270276
127,0.3001849,0.36230904,0.04469231,0.07594773,0.17780772,0.0021600204,0.029188376,0.0077099144
128,0.17688182,0.4679866,0.06494708,0.14832936,0.09754038,0.004140042,0.036410235,0.0037644075
129,0.12814245,0.39365238,0.09846789,0.20607993,0.10507279,0.005763699,0.055641454,0.007179424
130,0.1490512,0.30377498,0.125036,0.18942602,0.079959154,0.07711339,0.06693778,0.0087014465
131,0.13379024,0.76118046,0.036713503,0.032528717,0.004660983,0.004107804,0.026968356,4.993756e-05
132,0.0082467515,8.499059e-07,6.458331e-07,5.1407373e-05,7.5270484e-10,0.010599033,0.9811013,5.8107105e-13
133,0.16589078,0.82993644,0.0006373906,0.001121751,0.0011267691,0.00018027979,0.0011021927,4.3591194e-06
134,0.10961399,0.6859892,0.03361235,0.11513261,0.036950592,0.0022657653,0.016330672,0.000104769606
135,0.1822364,0.53525996,0.06392451,0.040447652,0.012522026,0.09428214,0.06904223,0.0022849897
136,0.25421336,0.5908437,0.043349814,0.012898267,0.042693034,0.0057230825,0.04993704,0.00034167734
137,0.2675102,0.3425841,0.07158257,0.055298503,0.20952831,0.002132402,0.034561384,0.016802432
138,0.23053548,0.36119217,0.076039754,0.04966701,0.22862078,0.0006847819,0.03164,0.021619989
139,0.1844524,0.015855223,0.21163437,0.10846636,0.3558227,0.0045129326,0.05826885,0.060987175
