,endothelial cell,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle epithelial cell,podocyte,immune cell,pericyte
71,0.061034087,0.69825345,0.020083323,0.072470926,0.09559461,0.0032114275,0.04874441,0.0006077648
72,0.07825292,0.5702244,0.05186209,0.10622556,0.10724415,0.023016237,0.06083752,0.002337062
73,0.11384431,0.6997929,0.018755434,0.068903625,0.023648482,0.055813108,0.018846326,0.00039582193
74,0.14576349,0.82053494,0.0003921653,0.00020828495,0.02302874,0.001939129,0.008124072,9.178658e-06
75,0.09125347,0.5798082,0.011348426,0.010336355,0.28189886,0.011881378,0.005092477,0.008380841
76,0.10873657,0.64986265,0.014261865,0.006327415,0.19110939,0.0034373787,0.011282339,0.014982398
77,0.1067662,0.60001785,0.014359738,0.0074116127,0.22330199,0.0041225106,0.022212874,0.021807207
78,0.12509198,0.42968035,0.091026194,0.012464153,0.29292893,0.005728,0.018318523,0.024761876
79,0.17177881,0.41160432,0.08706423,0.01239796,0.25336948,0.014435137,0.03640653,0.012943549
80,0.16134413,0.1514218,0.16425,0.017441703,0.42566398,0.014205035,0.02905854,0.036614817
81,0.12907219,0.4035756,0.055171553,0.010218133,0.34417272,0.008527369,0.023300033,0.025962442
82,0.14033891,0.43761814,0.05803375,0.010162022,0.304557,0.0066093337,0.016785434,0.025895389
83,0.11946439,0.5335617,0.03848886,0.007529911,0.2497181,0.008643211,0.022418,0.020175876
84,0.1728844,0.37887964,0.0674887,0.018824147,0.28830704,0.008649606,0.046451062,0.018515348
85,0.104299955,0.49256927,0.03687424,0.0153505225,0.31924233,0.0030207455,0.0105098365,0.018133108
86,0.09664691,0.44066474,0.053090394,0.013451879,0.35936293,0.0050628968,0.011872096,0.019848147
87,0.08888197,0.57519543,0.06577504,0.010662825,0.20403565,0.0061507924,0.036768086,0.012530195
88,0.08957945,0.5636857,0.07345471,0.037165232,0.17441715,0.0033833452,0.057134945,0.0011794184
89,0.07288161,0.607274,0.05747441,0.12162798,0.07203595,0.011054867,0.056539845,0.001111339
90,0.15149948,0.5932622,0.03495122,0.102486566,0.06942843,0.017296787,0.029701171,0.0013741695
91,0.077450775,0.48000363,0.03944171,0.2059017,0.05276188,0.032924842,0.11124822,0.000267272
92,0.019546874,0.9609916,0.0012555994,0.0108346585,0.0044242283,0.0016458511,0.0012903024,1.0855537e-05
93,0.13207856,0.5316546,0.033108912,0.03727271,0.12739229,0.098242074,0.037488617,0.002762248
94,0.11334289,0.47768155,0.018105915,0.017361699,0.34071186,0.007998736,0.012294141,0.012503286
95,0.13351224,0.5596359,0.027749192,0.005676581,0.22245607,0.008719643,0.026865263,0.015385181
96,0.12250743,0.4742948,0.059513725,0.0093919365,0.27545127,0.007518272,0.017724585,0.03359797
97,0.18340534,0.09161355,0.14672351,0.0131764095,0.45726195,0.012784932,0.040810406,0.054223884
98,0.17470762,0.15644997,0.15501596,0.021610111,0.3544371,0.010145228,0.07626618,0.051367834
99,0.20219578,0.032940805,0.13538909,0.0059960596,0.5011605,0.010816478,0.06364163,0.047859676
100,0.18535109,0.03145909,0.16201274,0.012746443,0.47899953,0.012383547,0.058620553,0.058427017
101,0.15207405,0.16981044,0.14195172,0.01737091,0.388554,0.011658236,0.046474647,0.07210593
102,0.15848325,0.41335708,0.023765966,0.0081331525,0.34848288,0.0045457426,0.022875126,0.020356849
103,0.116506,0.4821906,0.033425715,0.008238913,0.32324132,0.005729701,0.011821837,0.01884587
104,0.11345059,0.4953779,0.040383827,0.012962174,0.29562178,0.004447672,0.015797501,0.021958522
105,0.11041632,0.5464066,0.027577236,0.008912494,0.27564788,0.0046774987,0.011256332,0.015105608
106,0.09942928,0.378914,0.09810981,0.023947334,0.32054535,0.01283877,0.047773257,0.018442204
107,0.079623565,0.49324057,0.06857768,0.14125675,0.15337889,0.007848796,0.055143733,0.00093005283
108,0.06948486,0.4585568,0.10636831,0.2087487,0.107671656,0.018519653,0.028128272,0.0025217372
109,0.15817323,0.3924013,0.072267555,0.21003306,0.049145017,0.057848457,0.059330277,0.00080105173
110,0.009026617,0.96567255,0.0007465618,0.018020835,0.004312209,0.0010464311,0.0011581586,1.6680475e-05
111,0.09067541,0.84091324,0.008026951,0.013609057,0.012042075,0.0028300602,0.03174246,0.00016067957
112,0.105240494,0.67414635,0.027870344,0.07502121,0.032736506,0.019249883,0.065327175,0.00040804365
113,0.19541366,0.21181841,0.122397274,0.13339017,0.16157806,0.08454031,0.08686732,0.0039947927
